WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.1.225:5001
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 108-167-082
127.0.0.1 - - [16/Aug/2026 13:09:38] "GET /api/v1/health HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:21] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:27] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:27] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:27] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:02:27] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:27] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:02:27] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:02:32] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:32] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:32] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:32] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:32] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:02:32] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:37] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:37] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:37] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:37] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:03:37] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:03:37] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:03:42] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:42] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:42] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:42] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:42] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:42] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:47] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:47] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:47] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:03:47] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:03:47] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:03:47] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:11:59] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:11:59] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:11:59] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:11:59] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:11:59] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:11:59] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:00] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:00] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:00] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:00] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:00] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:00] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:02] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:02] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:02] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:02] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:02] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:03] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:03] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:03] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:03] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:03] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:03] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:03] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:45] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:45] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:45] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:45] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:45] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:45] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:47] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:47] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:47] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:47] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:47] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:12:47] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:53] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:53] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:53] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:53] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:53] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:12:53] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:18] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:18] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:18] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:13:18] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:13:18] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:13:18] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:51] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:51] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:51] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:51] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:51] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:13:51] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:37] "POST /api/v1/outage-users/time-trend/users/real-count HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 18:15:37] "POST /api/v1/outage-users/time-trend/chart HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:43] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:43] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:43] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:43] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:15:43] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:15:43] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:15:44] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:44] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:44] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:44] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:44] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:15:44] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:30] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:30] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:30] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:30] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:30] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:30] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:47] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 18:18:47] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:47] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 18:18:47] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:48] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:18:49] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:49] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:49] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:49] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:49] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:18:49] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:21:44] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:21:44] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:21:45] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:21:45] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:21:45] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:21:45] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:22:00] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:22:00] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:22:00] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:22:00] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:22:00] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:22:00] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:03] "POST /api/v1/outage-users/region-warning-lights/detail HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:05] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:05] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:05] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:25:05] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:25:05] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 18:25:05] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:25] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:25] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:25] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:25] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:25] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:25] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:26] "POST /api/v1/outage-users/fault-location/lines HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:26] "POST /api/v1/outage-users/fault-location/event-types HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:41] "POST /api/v1/outage-users/user-tags/chart HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:41] "POST /api/v1/outage-users/user-tags HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 18:25:43] "POST /api/v1/outage-users/user-tags HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:15:33] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:15:33] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:15:33] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:15:33] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:15:33] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:15:33] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:15:46] "POST /api/v1/sensitive-appeals/sensitive-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:15:46] "POST /api/v1/sensitive-appeals/sensitive-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:15:53] "POST /api/v1/sensitive-appeals/sensitive-users/type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:15:53] "POST /api/v1/sensitive-appeals/sensitive-users HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:35:16] "POST /api/v1/outage-users/counties HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:35:16] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:35:16] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:35:16] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:35:16] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:35:16] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:35:16] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:37] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:37] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:37] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:37] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:37] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:37] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:38] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:38] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:38] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:36:38] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:36:38] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:36:38] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:37:34] "POST /api/v1/outage-users/county-user-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:34] "POST /api/v1/outage-users/fault-location HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:34] "POST /api/v1/outage-users/spatial-distribution HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:34] "POST /api/v1/outage-users/outage-scope-assessment HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:34] "POST /api/v1/outage-users/time-trend HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:34] "POST /api/v1/outage-users/region-warning-lights HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:36] "POST /api/v1/sensitive-appeals/appeal-type-count/top5 HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:36] "POST /api/v1/sensitive-appeals/user-type-count HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:36] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:37:36] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:37:36] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:37:36] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 500 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:43:59] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:44:00] "POST /api/v1/sensitive-appeals/user-appeals HTTP/1.1" 200 -
127.0.0.1 - - [16/Aug/2026 19:44:00] "POST /api/v1/sensitive-appeals/ai/emotion-evolution HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:44:00] "POST /api/v1/sensitive-appeals/ai/intelligent-receipt HTTP/1.1" 404 -
127.0.0.1 - - [16/Aug/2026 19:44:00] "POST /api/v1/sensitive-appeals/ai/intelligent-warning HTTP/1.1" 404 -
